                          	0	 0.000000 %
                  higgaion	1	 0.000222 %
                     hoary	1	 0.000222 %
                    harrow	1	 0.000222 %
                     hinds	3	 0.000667 %
                  highness	2	 0.000445 %
                   hurleth	1	 0.000222 %
                 hypocrite	4	 0.000889 %
                 heaviness	7	 0.001556 %
                   hasteth	4	 0.000889 %
                  hireling	6	 0.001334 %
                   heavier	3	 0.000667 %
                  headlong	3	 0.000667 %
                    hedged	2	 0.000445 %
                   holdeth	6	 0.001334 %
                     hedge	6	 0.001334 %
                     hoped	4	 0.000889 %
                    hamans	3	 0.000667 %
                 horseback	3	 0.000667 %
                     haman	25	 0.005557 %
                hammedatha	3	 0.000667 %
                     hegai	3	 0.000667 %
                      hege	1	 0.000222 %
                   harbona	1	 0.000222 %
                  horonite	1	 0.000222 %
                  hoshaiah	2	 0.000445 %
                hazarshual	1	 0.000222 %
                   hazaiah	1	 0.000222 %
                  hizkijah	1	 0.000222 %
                 hachaliah	1	 0.000222 %
                   hodijah	3	 0.000667 %
                hashbadana	1	 0.000222 %
                    hashum	1	 0.000222 %
                   hatipha	1	 0.000222 %
                    hagaba	1	 0.000222 %
                   hodevah	1	 0.000222 %
                 hundredth	1	 0.000222 %
                hashabniah	1	 0.000222 %
                  hananeel	4	 0.000889 %
                    haggai	6	 0.001334 %
                  hindered	4	 0.000889 %
                   helping	2	 0.000445 %
                   hurtful	3	 0.000667 %
                   henadad	2	 0.000445 %
                    hattil	2	 0.000445 %
                    harsha	2	 0.000445 %
                    harhur	2	 0.000445 %
                   hakupha	1	 0.000222 %
                     hagab	1	 0.000222 %
                   hagabah	1	 0.000222 %
                    hatita	2	 0.000445 %
                 humbledst	1	 0.000222 %
                    hasrah	1	 0.000222 %
                   hissing	6	 0.001334 %
                    hadlai	1	 0.000222 %
                habergeons	2	 0.000445 %
                   helmets	2	 0.000445 %
                 husbandry	1	 0.000222 %
                    hasten	4	 0.000889 %
              hazazontamar	1	 0.000222 %
                    herein	1	 0.000222 %
                  hachmoni	1	 0.000222 %
                    hothir	1	 0.000222 %
                    hanani	3	 0.000667 %
                    huppah	1	 0.000222 %
                   helpeth	3	 0.000667 %
                 haruphite	1	 0.000222 %
                   hurling	1	 0.000222 %
                   helpers	5	 0.001111 %
                    hothan	1	 0.000222 %
                   haggeri	1	 0.000222 %
                     helez	1	 0.000222 %
                  harorite	1	 0.000222 %
                hachmonite	1	 0.000222 %
                    heresh	1	 0.000222 %
                  hasenuah	1	 0.000222 %
                     hanan	8	 0.001778 %
                    hushim	1	 0.000222 %
                     huram	5	 0.001111 %
                    hammon	1	 0.000222 %
                     hukok	1	 0.000222 %
                 hashabiah	9	 0.002001 %
                      hara	1	 0.000222 %
                  hodaviah	3	 0.000667 %
                    hedges	4	 0.000889 %
                   hathath	1	 0.000222 %
                     harum	1	 0.000222 %
               haahashtari	1	 0.000222 %
                    hushah	1	 0.000222 %
               hazelelponi	1	 0.000222 %
                   hattush	3	 0.000667 %
                  hananiah	15	 0.003334 %
                   hoshama	1	 0.000222 %
                    hemath	3	 0.000667 %
                   hezrons	1	 0.000222 %
                       hul	1	 0.000222 %
                husbandmen	14	 0.003112 %
                   hamutal	3	 0.000667 %
                    holden	6	 0.001334 %
                    harhas	1	 0.000222 %
                    huldah	2	 0.000445 %
                     haruz	1	 0.000222 %
                 hephzibah	2	 0.000445 %
                      hook	3	 0.000667 %
                      hena	3	 0.000667 %
                   hilkiah	12	 0.002667 %
                     habor	3	 0.000667 %
                     halah	3	 0.000667 %
                  hezekiah	46	 0.010225 %
                    helper	5	 0.001111 %
                  hostages	2	 0.000445 %
                     heaps	12	 0.002667 %
                  horseman	1	 0.000222 %
                 hoshaphat	1	 0.000222 %
                  humbleth	4	 0.000889 %
                   harness	4	 0.000889 %
                    hazael	14	 0.003112 %
                    hezion	1	 0.000222 %
                     hadad	5	 0.001111 %
                      hiss	7	 0.001556 %
                   hearest	3	 0.000667 %
                    hinges	1	 0.000222 %
                     hiram	7	 0.001556 %
                     heman	8	 0.001778 %
                     harts	2	 0.000445 %
                  hararite	4	 0.000889 %
                  harodite	1	 0.000222 %
                   haughty	5	 0.001111 %
                hushathite	3	 0.000667 %
                    hatest	2	 0.000445 %
                 howsoever	2	 0.000445 %
                    handed	1	 0.000222 %
                    humbly	2	 0.000445 %
                    hushai	4	 0.000889 %
                   harrows	2	 0.000445 %
                   hottest	1	 0.000222 %
                 hadarezer	5	 0.001111 %
                     helam	2	 0.000445 %
                     hanun	3	 0.000667 %
                 hadadezer	6	 0.001334 %
                   houghed	2	 0.000445 %
                     harps	18	 0.004001 %
                   haggith	3	 0.000667 %
           helkathhazzurim	1	 0.000222 %
                    happen	2	 0.000445 %
                   hurting	1	 0.000222 %
                   huntest	1	 0.000222 %
                    hideth	4	 0.000889 %
                     haunt	3	 0.000667 %
                  hachilah	2	 0.000445 %
                    hareth	1	 0.000222 %
                  hastened	3	 0.000667 %
                     hewed	6	 0.001334 %
                 honeycomb	5	 0.001111 %
                     holes	9	 0.002001 %
                  happened	7	 0.001556 %
                 honourest	1	 0.000222 %
                    hungry	18	 0.004001 %
                    hophni	4	 0.000889 %
                    hannah	6	 0.001334 %
                        ho	1	 0.000222 %
               handmaidens	1	 0.000222 %
                       hap	1	 0.000222 %
                      hope	60	 0.013337 %
                   highway	10	 0.002223 %
                   howbeit	14	 0.003112 %
                     harod	1	 0.000222 %
                  highways	5	 0.001111 %
                    hammer	5	 0.001111 %
                 harosheth	3	 0.000667 %
                     heres	1	 0.000222 %
                    helbah	1	 0.000222 %
                hammothdor	1	 0.000222 %
                    hukkok	1	 0.000222 %
                     hosah	3	 0.000667 %
                 hannathon	1	 0.000222 %
                hazarsusah	1	 0.000222 %
                    halhul	1	 0.000222 %
                  hadashah	1	 0.000222 %
                  hadattah	1	 0.000222 %
                    hinnom	11	 0.002445 %
                     halak	2	 0.000445 %
                     hazor	10	 0.002223 %
                     hough	1	 0.000222 %
                hailstones	5	 0.001111 %
                    hewers	5	 0.001111 %
                      horn	19	 0.004223 %
                   harlots	9	 0.002001 %
                    hoshea	3	 0.000667 %
                      heal	23	 0.005113 %
                      hell	36	 0.008002 %
                   hearing	29	 0.006446 %
                     hewer	1	 0.000222 %
               hearkenedst	1	 0.000222 %
                  husbands	15	 0.003334 %
                      hers	4	 0.000889 %
                   heifers	1	 0.000222 %
                     helve	1	 0.000222 %
                      hare	1	 0.000222 %
                      hart	4	 0.000889 %
                       hew	7	 0.001556 %
                    hateth	10	 0.002223 %
                  heardest	10	 0.002223 %
                    hermon	10	 0.002223 %
                   hazerim	1	 0.000222 %
                    horims	1	 0.000222 %
                   hanniel	1	 0.000222 %
                 hazarenan	2	 0.000445 %
                hazaraddar	1	 0.000222 %
                havothjair	2	 0.000445 %
                huphamites	1	 0.000222 %
                    hupham	1	 0.000222 %
                    hoglah	3	 0.000667 %
                hepherites	1	 0.000222 %
                    hepher	4	 0.000889 %
                 helekites	1	 0.000222 %
                     helek	2	 0.000445 %
                 hamulites	1	 0.000222 %
                hezronites	1	 0.000222 %
                  haggites	1	 0.000222 %
                     haggi	1	 0.000222 %
                hanochites	1	 0.000222 %
                    higher	17	 0.003779 %
                    hinder	11	 0.002445 %
                   heshbon	21	 0.004668 %
                       hor	6	 0.001334 %
                    heifer	12	 0.002667 %
              henceforward	2	 0.000445 %
                    hormah	6	 0.001334 %
                    hamath	25	 0.005557 %
                     holds	14	 0.003112 %
                  hazeroth	3	 0.000667 %
                    homers	1	 0.000222 %
                     helon	2	 0.000445 %
                      husk	2	 0.000445 %
                hebronites	3	 0.000667 %
                  hindmost	3	 0.000667 %
                     homer	11	 0.002445 %
                   humbled	17	 0.003779 %
                   heathen	93	 0.020672 %
                     honor	1	 0.000222 %
                   hunteth	1	 0.000222 %
                    hyssop	8	 0.001778 %
                     heron	2	 0.000445 %
                      hawk	4	 0.000889 %
                      hoof	6	 0.001334 %
                    hidden	14	 0.003112 %
                   handful	4	 0.000889 %
                      herd	14	 0.003112 %
                   hanging	12	 0.002667 %
                   hearted	2	 0.000445 %
                       hin	16	 0.003557 %
                    heaved	1	 0.000222 %
                     heave	17	 0.003779 %
                    hallow	10	 0.002223 %
                       hem	6	 0.001334 %
                 habergeon	3	 0.000667 %
                      hole	7	 0.001556 %
                  hangings	8	 0.001778 %
                     hooks	14	 0.003112 %
                      hair	50	 0.011114 %
                    healed	57	 0.012670 %
                      hewn	10	 0.002223 %
                  hallowed	17	 0.003779 %
                  hundreds	19	 0.004223 %
                    hating	3	 0.000667 %
                     heavy	27	 0.006002 %
                       hur	10	 0.002223 %
                      hill	50	 0.011114 %
                       hot	17	 0.003779 %
                      hoar	3	 0.000667 %
                   heareth	25	 0.005557 %
                    hunger	13	 0.002890 %
                   healeth	2	 0.000445 %
                  holiness	30	 0.006668 %
                habitation	40	 0.008891 %
                   heavily	3	 0.000667 %
                  horsemen	50	 0.011114 %
                  honoured	8	 0.001778 %
                 harnessed	1	 0.000222 %
                     hosts	169	 0.037566 %
                     herbs	14	 0.003112 %
                    humble	15	 0.003334 %
                      hail	22	 0.004890 %
                  hardened	17	 0.003779 %
                  hitherto	11	 0.002445 %
                    hanoch	2	 0.000445 %
                  heritage	17	 0.003779 %
                      hold	94	 0.020895 %
                    harden	5	 0.001111 %
                heretofore	7	 0.001556 %
                   hivites	15	 0.003334 %
                  hittites	16	 0.003557 %
                      holy	437	 0.097138 %
                     horeb	11	 0.002445 %
                    helped	16	 0.003557 %
                     heels	4	 0.000889 %
                     horse	23	 0.005113 %
                     haven	3	 0.000667 %
                    honour	88	 0.019561 %
                      hide	43	 0.009558 %
                    horses	66	 0.014671 %
                    huppim	2	 0.000445 %
                     heber	6	 0.001334 %
                     hamul	2	 0.000445 %
                    hezron	5	 0.001111 %
                     haste	21	 0.004668 %
                   harvest	38	 0.008447 %
                    health	9	 0.002001 %
                      home	33	 0.007335 %
                     honey	45	 0.010003 %
                     hairs	11	 0.002445 %
                households	6	 0.001334 %
                    houses	87	 0.019339 %
                    hither	44	 0.009780 %
                     hence	23	 0.005113 %
                  handfuls	3	 0.000667 %
                   hastily	5	 0.001111 %
                    hanged	21	 0.004668 %
                      hang	12	 0.002667 %
                   hebrews	16	 0.003557 %
                    hebrew	17	 0.003779 %
                    harlot	25	 0.005557 %
                     hirah	2	 0.000445 %
               habitations	15	 0.003334 %
                      hori	1	 0.000222 %
                    hivite	6	 0.001334 %
                      hard	29	 0.006446 %
                honourable	16	 0.003557 %
                      held	29	 0.006446 %
                     hamor	3	 0.000667 %
                hindermost	2	 0.000445 %
                 handmaids	6	 0.001334 %
                    halted	1	 0.000222 %
                    hollow	7	 0.001556 %
                      harm	11	 0.002445 %
                      heap	24	 0.005335 %
                     hadst	14	 0.003112 %
                     hotly	1	 0.000222 %
                      heed	27	 0.006002 %
                      hire	16	 0.003557 %
                     hired	18	 0.004001 %
                     hated	33	 0.007335 %
                   hunting	1	 0.000222 %
                     hairy	2	 0.000445 %
                      hunt	10	 0.002223 %
               hundredfold	6	 0.001334 %
                       how	227	 0.050458 %
                     hadar	1	 0.000222 %
                      hate	48	 0.010670 %
                     herds	24	 0.005335 %
                      half	99	 0.022006 %
                   hittite	23	 0.005113 %
                      hear	258	 0.057349 %
                      heth	10	 0.002223 %
                     horns	47	 0.010447 %
                      host	121	 0.026896 %
                   herself	22	 0.004890 %
                 household	46	 0.010225 %
                    hasted	11	 0.002445 %
                    hearth	6	 0.001334 %
                    hearts	75	 0.016671 %
                   himself	334	 0.074243 %
                      here	106	 0.023562 %
                     heard	258	 0.057349 %
                    hardly	5	 0.001111 %
                 hearkened	45	 0.010003 %
                     hagar	6	 0.001334 %
                  handmaid	33	 0.007335 %
                    horror	1	 0.000222 %
                      heir	14	 0.003112 %
                     hobah	1	 0.000222 %
              hazezontamar	1	 0.000222 %
                   horites	2	 0.000445 %
                    hebron	42	 0.009336 %
                   herdmen	4	 0.000889 %
                       hai	2	 0.000445 %
                    having	106	 0.023562 %
                     house	1429	 0.317642 %
                     haran	13	 0.002890 %
                 hamathite	2	 0.000445 %
                    hunter	1	 0.000222 %
                       ham	7	 0.001556 %
                      heat	22	 0.004890 %
                     hills	45	 0.010003 %
                      high	244	 0.054237 %
                    height	45	 0.010003 %
                     heart	461	 0.102472 %
                     hands	317	 0.070464 %
                   hundred	412	 0.091581 %
                      hurt	45	 0.010003 %
                   hearken	69	 0.015338 %
                      harp	18	 0.004001 %
                    handle	7	 0.001556 %
                henceforth	22	 0.004890 %
                      hand	1051	 0.233619 %
                      hast	561	 0.124701 %
                      heel	4	 0.000889 %
                      head	259	 0.057571 %
                       hid	83	 0.018449 %
                   husband	76	 0.016894 %
                       her	1254	 0.278743 %
                      help	76	 0.016894 %
                   havilah	1	 0.000222 %
                     heads	76	 0.016894 %
                   heavens	68	 0.015115 %
                       had	1113	 0.247401 %
                      herb	15	 0.003334 %
                       him	4144	 0.921141 %
                      have	2216	 0.492579 %
                      hath	1301	 0.289190 %
                    heaven	382	 0.084912 %
                       his	5130	 1.140312 %
                        he	4705	 1.045841 %
                          	0	 0.000000 %
                inhabiters	2	 0.000445 %
                idolatries	1	 0.000222 %
               illuminated	1	 0.000222 %
                   imposed	1	 0.000222 %
                 immutable	1	 0.000222 %
              immutability	1	 0.000222 %
                   itching	1	 0.000222 %
               incontinent	1	 0.000222 %
             intercessions	1	 0.000222 %
                 injurious	1	 0.000222 %
                 intruding	1	 0.000222 %
                 invisible	2	 0.000445 %
                increasing	1	 0.000222 %
                   injured	1	 0.000222 %
                   infidel	2	 0.000445 %
             imprisonments	1	 0.000222 %
              incorruption	2	 0.000445 %
             incorruptible	4	 0.000889 %
              incontinency	1	 0.000222 %
                  idolater	2	 0.000445 %
                 idolaters	4	 0.000889 %
                 illyricum	1	 0.000222 %
                  imputeth	1	 0.000222 %
               immortality	4	 0.000889 %
                implacable	1	 0.000222 %
                 inventors	1	 0.000222 %
                      isle	2	 0.000445 %
                 instantly	1	 0.000222 %
                  informed	4	 0.000889 %
                   implead	1	 0.000222 %
                     italy	3	 0.000667 %
               inscription	1	 0.000222 %
                   iconium	4	 0.000889 %
                 intending	2	 0.000445 %
                   italian	1	 0.000222 %
                infallible	1	 0.000222 %
                  impotent	2	 0.000445 %
               importunity	1	 0.000222 %
                  indebted	1	 0.000222 %
                  iscariot	3	 0.000667 %
                    impart	1	 0.000222 %
                   ituraea	1	 0.000222 %
                   idumaea	1	 0.000222 %
                impossible	5	 0.001111 %
               infirmities	9	 0.002001 %
               immediately	25	 0.005557 %
                  imputing	2	 0.000445 %
                    invent	1	 0.000222 %
              intelligence	1	 0.000222 %
              interpreting	1	 0.000222 %
                inordinate	2	 0.000445 %
                  infamous	1	 0.000222 %
                 imperious	1	 0.000222 %
                   inkhorn	2	 0.000445 %
                   imagery	1	 0.000222 %
                  impudent	1	 0.000222 %
                 infolding	1	 0.000222 %
              intermission	1	 0.000222 %
                    irijah	2	 0.000445 %
                       ink	3	 0.000667 %
                  igdaliah	1	 0.000222 %
                   intents	2	 0.000445 %
                impoverish	1	 0.000222 %
                 innocents	2	 0.000445 %
                 inheritor	1	 0.000222 %
                  ignorant	5	 0.001111 %
               intercessor	1	 0.000222 %
              intercession	9	 0.002001 %
                  incensed	1	 0.000222 %
                    island	4	 0.000889 %
                    idumea	4	 0.000889 %
                   instant	3	 0.000667 %
                   islands	5	 0.001111 %
                  immanuel	2	 0.000445 %
                   inflame	1	 0.000222 %
                inhabitant	17	 0.003779 %
                   inclose	1	 0.000222 %
                  idleness	3	 0.000667 %
                    infamy	2	 0.000445 %
                 innermost	2	 0.000445 %
                  ignominy	1	 0.000222 %
             intermeddleth	1	 0.000222 %
               intermeddle	1	 0.000222 %
                   inhabit	6	 0.001334 %
                  insomuch	11	 0.002445 %
                inventions	4	 0.000889 %
                increaseth	7	 0.001556 %
                inhabiting	1	 0.000222 %
                    issues	1	 0.000222 %
                  inwardly	3	 0.000667 %
                instrument	4	 0.000889 %
                     irons	1	 0.000222 %
                  imparted	2	 0.000445 %
                    issued	5	 0.001111 %
               instruction	11	 0.002445 %
                  infinite	2	 0.000445 %
               innumerable	6	 0.001334 %
                   imagine	5	 0.001111 %
                inhabiteth	1	 0.000222 %
                       ice	1	 0.000222 %
                   infants	2	 0.000445 %
                     isles	17	 0.003779 %
                     india	2	 0.000445 %
                    ithiel	3	 0.000667 %
                      imri	1	 0.000222 %
              imprisonment	2	 0.000445 %
                    impose	1	 0.000222 %
              insurrection	5	 0.001111 %
                 ismachiah	1	 0.000222 %
                 incurable	1	 0.000222 %
                    invade	2	 0.000445 %
                      imla	2	 0.000445 %
              imaginations	5	 0.001111 %
                ishmaelite	1	 0.000222 %
                  ishmaiah	1	 0.000222 %
                      izri	1	 0.000222 %
                      ibri	1	 0.000222 %
                   isshiah	1	 0.000222 %
                    ithmah	1	 0.000222 %
                   ithrite	1	 0.000222 %
                     immer	5	 0.001111 %
                   ibnijah	1	 0.000222 %
                 iphedeiah	1	 0.000222 %
                     imrah	1	 0.000222 %
                       iri	1	 0.000222 %
                    ishiah	1	 0.000222 %
                     izhar	1	 0.000222 %
                      iddo	12	 0.002667 %
                      ishi	4	 0.000889 %
                    ishbah	1	 0.000222 %
                  irnahash	1	 0.000222 %
                    idbash	1	 0.000222 %
                     igeal	1	 0.000222 %
                     ibhar	1	 0.000222 %
                   ithream	1	 0.000222 %
                ishmeelite	1	 0.000222 %
                    isaiah	6	 0.001334 %
                      ivah	3	 0.000667 %
                     imlah	2	 0.000445 %
                      ijon	3	 0.000667 %
                      idol	11	 0.002445 %
               industrious	1	 0.000222 %
                     ivory	9	 0.002001 %
                     inner	23	 0.005113 %
                    inside	1	 0.000222 %
                     ittai	3	 0.000667 %
                 israelite	3	 0.000667 %
                     ithra	1	 0.000222 %
                    intent	7	 0.001556 %
                    ishtob	2	 0.000445 %
                ishbosheth	6	 0.001334 %
                   invaded	3	 0.000667 %
                    impute	2	 0.000445 %
                  idolatry	3	 0.000667 %
                    infant	1	 0.000222 %
                  ichabods	1	 0.000222 %
                   invited	3	 0.000667 %
                  inclined	6	 0.001334 %
               ishmaelites	1	 0.000222 %
                   incline	2	 0.000445 %
                    intend	4	 0.000889 %
                 irshemesh	1	 0.000222 %
                ittahkazin	1	 0.000222 %
                    irpeel	1	 0.000222 %
                    ibleam	3	 0.000667 %
                       iim	1	 0.000222 %
                    ithnan	1	 0.000222 %
                instructed	10	 0.002223 %
               indignation	28	 0.006224 %
                      itch	1	 0.000222 %
               inquisition	1	 0.000222 %
                  innocent	26	 0.005779 %
                  inasmuch	6	 0.001334 %
                    inform	1	 0.000222 %
                  instruct	4	 0.000889 %
                inheriteth	1	 0.000222 %
                 inherited	4	 0.000889 %
                ignorantly	4	 0.000889 %
                izeharites	1	 0.000222 %
                     idols	77	 0.017116 %
               israelitish	1	 0.000222 %
                  increase	63	 0.014004 %
                iniquities	39	 0.008669 %
              inflammation	2	 0.000445 %
                     issue	18	 0.004001 %
                 infirmity	3	 0.000667 %
                   imputed	4	 0.000889 %
                 ignorance	11	 0.002445 %
                  inclosed	2	 0.000445 %
                   inwards	13	 0.002890 %
                    inward	17	 0.003779 %
                inclosings	2	 0.000445 %
               instruments	41	 0.009114 %
                   incense	102	 0.022673 %
               ingathering	2	 0.000445 %
                 inhabited	27	 0.006002 %
                israelites	12	 0.002667 %
                   ithamar	17	 0.003779 %
                      idle	5	 0.001111 %
                 intendest	1	 0.000222 %
                   israels	6	 0.001334 %
                       inn	4	 0.000889 %
                 interpret	8	 0.001778 %
                       ill	9	 0.002001 %
               interpreted	10	 0.002223 %
           interpretations	2	 0.000445 %
               interpreter	2	 0.000445 %
            interpretation	38	 0.008447 %
               ishmeelites	4	 0.000889 %
                      iram	1	 0.000222 %
                    ithran	2	 0.000445 %
                    israel	1666	 0.370323 %
                    images	54	 0.012003 %
               inheritance	176	 0.039122 %
                  issachar	18	 0.004001 %
                    isaacs	1	 0.000222 %
                 intreated	9	 0.002001 %
                    ishbak	2	 0.000445 %
                   intreat	5	 0.001111 %
                 innocency	4	 0.000889 %
                 integrity	8	 0.001778 %
               inhabitants	146	 0.032453 %
                     isaac	72	 0.016004 %
                    indeed	33	 0.007335 %
                   ishmael	27	 0.006002 %
                  iniquity	189	 0.042011 %
                   inherit	42	 0.009336 %
                     iscah	1	 0.000222 %
                  imagined	2	 0.000445 %
                 increased	28	 0.006224 %
               imagination	13	 0.002890 %
                     image	71	 0.015782 %
                      iron	67	 0.014893 %
                        if	470	 0.104473 %
                   instead	28	 0.006224 %
                      into	1263	 0.280743 %
                         i	4017	 0.892911 %
                    itself	38	 0.008447 %
                        in	7572	 1.683127 %
                        is	3614	 0.803331 %
                        it	3573	 0.794217 %
                          	0	 0.000000 %
                   jacinth	2	 0.000445 %
                      jude	1	 0.000222 %
                  jephthae	1	 0.000222 %
                  jangling	1	 0.000222 %
                    joying	1	 0.000222 %
                joyfulness	1	 0.000222 %
                   jesting	1	 0.000222 %
               journeyings	1	 0.000222 %
                     joyed	1	 0.000222 %
                justifieth	1	 0.000222 %
                jointheirs	1	 0.000222 %
             justification	3	 0.000667 %
                 justifier	1	 0.000222 %
                    julius	1	 0.000222 %
                   jupiter	1	 0.000222 %
                     johns	1	 0.000222 %
                     jason	1	 0.000222 %
                    jailor	1	 0.000222 %
                    jewess	2	 0.000445 %
                    justus	2	 0.000445 %
                      jona	1	 0.000222 %
              jurisdiction	1	 0.000222 %
                     jonan	1	 0.000222 %
                     jorim	1	 0.000222 %
                      jose	1	 0.000222 %
                     janna	1	 0.000222 %
                    jairus	1	 0.000222 %
                  jeremias	1	 0.000222 %
                     judas	11	 0.002445 %
                     joses	4	 0.000889 %
                     jonas	8	 0.001778 %
                      john	57	 0.012670 %
                    judaea	26	 0.005779 %
                      juda	7	 0.001556 %
                     jesus	386	 0.085801 %
                 jechonias	1	 0.000222 %
                    josias	1	 0.000222 %
                   joatham	2	 0.000445 %
                  josaphat	2	 0.000445 %
                  josedech	6	 0.001334 %
                   jumping	1	 0.000222 %
                    justly	2	 0.000445 %
                     jareb	2	 0.000445 %
                     jewry	3	 0.000667 %
                    jasper	3	 0.000667 %
               jehoiachins	1	 0.000222 %
                  jezaniah	2	 0.000445 %
                     jucal	1	 0.000222 %
                    jehudi	1	 0.000222 %
                    judahs	2	 0.000445 %
                 jeremiahs	1	 0.000222 %
                     javan	1	 0.000222 %
                   jesurun	1	 0.000222 %
                    joyous	2	 0.000445 %
               jeberechiah	1	 0.000222 %
                     juice	1	 0.000222 %
                     jewel	1	 0.000222 %
                       jah	1	 0.000222 %
                   judgest	5	 0.001111 %
                      jaws	4	 0.000889 %
                   judgeth	11	 0.002445 %
                 justified	24	 0.005335 %
                       job	22	 0.004890 %
                       jew	18	 0.004001 %
                  jeconiah	4	 0.000889 %
                 jezrahiah	1	 0.000222 %
                    joiada	2	 0.000445 %
                 jekabzeel	1	 0.000222 %
                   jesaiah	1	 0.000222 %
                      joed	1	 0.000222 %
                    jaddua	3	 0.000667 %
                     jaala	1	 0.000222 %
                    jaasau	1	 0.000222 %
                   jeremai	1	 0.000222 %
                  jeremoth	2	 0.000445 %
                   joiarib	3	 0.000667 %
                     jarib	2	 0.000445 %
                     judea	1	 0.000222 %
                   jozadak	4	 0.000889 %
                    jaalah	1	 0.000222 %
                    jeshua	7	 0.001556 %
                    jahath	1	 0.000222 %
                    joahaz	1	 0.000222 %
                 jehalelel	1	 0.000222 %
                 jehizkiah	1	 0.000222 %
                  jerushah	1	 0.000222 %
                    jabneh	1	 0.000222 %
                  jecoliah	1	 0.000222 %
              jehoshabeath	1	 0.000222 %
                    jeruel	1	 0.000222 %
                  jeshanah	1	 0.000222 %
                   joining	1	 0.000222 %
                     joppa	6	 0.001334 %
                jehonathan	3	 0.000667 %
                   jaasiel	1	 0.000222 %
                   jehieli	1	 0.000222 %
                 jehozabad	2	 0.000445 %
                 jehohanan	4	 0.000889 %
                  jathniel	1	 0.000222 %
              joshbekashah	1	 0.000222 %
                  jeshaiah	2	 0.000445 %
                  jehdeiah	2	 0.000445 %
                 jehezekel	1	 0.000222 %
                 jeshebeab	1	 0.000222 %
                  jekameam	2	 0.000445 %
                  joinings	1	 0.000222 %
                    jehiah	1	 0.000222 %
                    jehiel	8	 0.001778 %
                   jaaziel	1	 0.000222 %
                   jediael	2	 0.000445 %
                   jozabad	8	 0.001778 %
                    joezer	1	 0.000222 %
                   josabad	1	 0.000222 %
                  jahaziel	3	 0.000667 %
                    jeziel	1	 0.000222 %
                    jasiel	1	 0.000222 %
                 joshaviah	1	 0.000222 %
                 jashobeam	2	 0.000445 %
                  jeduthun	11	 0.002445 %
                  jahzerah	1	 0.000222 %
                    jehush	1	 0.000222 %
                   japhlet	1	 0.000222 %
                  jerimoth	3	 0.000667 %
                    jibsam	1	 0.000222 %
                    jahzah	1	 0.000222 %
                  jeaterai	1	 0.000222 %
                   jahdiel	1	 0.000222 %
                     jahdo	1	 0.000222 %
                 jeshishai	1	 0.000222 %
                    jaroah	1	 0.000222 %
                    jachan	1	 0.000222 %
                     jorai	1	 0.000222 %
                    jaanai	1	 0.000222 %
                     jeiel	8	 0.001778 %
                   jedaiah	4	 0.000889 %
                  jesimiel	1	 0.000222 %
                  josibiah	1	 0.000222 %
                      joel	9	 0.002001 %
              jashubilehem	1	 0.000222 %
                 jekuthiel	1	 0.000222 %
                     jalon	1	 0.000222 %
                     jabez	1	 0.000222 %
               jushabhesed	1	 0.000222 %
                  jecamiah	1	 0.000222 %
                     jarha	1	 0.000222 %
                 jerahmeel	1	 0.000222 %
                    jesher	1	 0.000222 %
                   jerioth	1	 0.000222 %
                   jokshan	2	 0.000445 %
                jehoiachin	5	 0.001111 %
                 jaazaniah	3	 0.000667 %
                   johanan	12	 0.002667 %
                 jehoiakim	18	 0.004001 %
                  jeremiah	66	 0.014671 %
                   jedidah	1	 0.000222 %
                    jotbah	1	 0.000222 %
                      joah	9	 0.002001 %
                      jews	145	 0.032231 %
                   jerusha	1	 0.000222 %
                    janoah	1	 0.000222 %
                   judging	6	 0.001334 %
                 jecholiah	1	 0.000222 %
                     jonah	8	 0.001778 %
                 jehoaddan	2	 0.000445 %
                   jehoash	4	 0.000889 %
                  jehoahaz	14	 0.003112 %
                 jehonadab	1	 0.000222 %
                        je	1	 0.000222 %
                   jehoram	15	 0.003334 %
                    joints	5	 0.001111 %
                jezreelite	8	 0.001778 %
                   juniper	1	 0.000222 %
                  jezebels	1	 0.000222 %
                   jezebel	10	 0.002223 %
                      jehu	30	 0.006668 %
                    josiah	29	 0.006446 %
                  jeroboam	57	 0.012670 %
                jerusalems	2	 0.000445 %
                    joyful	8	 0.001778 %
                justifying	2	 0.000445 %
                    jether	3	 0.000667 %
                    jashen	1	 0.000222 %
                  jeopardy	6	 0.001334 %
               jaareoregim	1	 0.000222 %
               jehoshaphat	35	 0.007780 %
                  jehoiada	20	 0.004446 %
                     joabs	3	 0.000667 %
                   jonadab	4	 0.000889 %
                  jedidiah	1	 0.000222 %
              jerubbesheth	1	 0.000222 %
                     joram	12	 0.002667 %
             jerahmeelites	2	 0.000445 %
              jezreelitess	5	 0.001111 %
                      joab	58	 0.012892 %
                 jonathans	3	 0.000667 %
                       joy	108	 0.024007 %
                  jonathan	52	 0.011559 %
                    jabesh	8	 0.001778 %
                   jeroham	6	 0.001334 %
                     jesse	25	 0.005557 %
              jabeshgilead	8	 0.001778 %
                     jebus	1	 0.000222 %
                   jawbone	1	 0.000222 %
                       jaw	3	 0.000667 %
                  jephthah	11	 0.002445 %
                    jotham	12	 0.002667 %
                 jerubbaal	8	 0.001778 %
                  jogbehah	1	 0.000222 %
             jehovahshalom	1	 0.000222 %
                     joash	23	 0.005113 %
                     jabin	3	 0.000667 %
